140110;0100;8;;;
140110;0200;8;;;
140110;0300;6;;;
140110;0400;4;;;
140110;0500;4;;;
140110;0600;8;;;
140110;0700;10;;;
140110;0800;6;;;
140110;0900;4;;;
140110;1000;4;;;
140110;1100;4;;;
140110;1200;4;;;
140110;1300;4;;;
140110;1400;4;;;
140110;1500;4;;;
140110;1600;4;;;
140110;1700;4;;;
140110;1800;4;;;
140110;1900;4;;;
140110;2000;4;;;
140110;2100;11;;;
140110;2200;21;;;
140110;2300;7;;;
140111;0000;5;;;
140111;0100;4;;;
140111;0200;4;;;
140111;0300;4;;;
140111;0400;4;;;
140111;0500;4;;;
140111;0600;6;;;
140111;0700;4;;;
140111;0800;4;;;
140111;0900;4;;;
140111;1000;4;;;
140111;1100;4;;;
140111;1200;4;;;
140111;1300;4;;;
140111;1400;4;;;
140111;1500;4;;;
140111;1600;4;;;
140111;1700;4;;;
140111;1800;5;;;
140111;1900;6;;;
140111;2000;7;;;
140111;2100;7;;;
140111;2200;11;;;
140111;2300;8;;;
140112;0000;6;;;
140112;0100;7;;;
140112;0200;5;;;
140112;0300;4;;;
140112;0400;4;;;
140112;0500;4;;;
140112;0600;5;;;
140112;0700;7;;;
140112;0800;5;;;
140112;0900;4;;;
140112;1000;5;;;
140112;1100;4;;;
140112;1200;4;;;
140112;1300;4;;;
140112;1400;4;;;
140112;1500;4;;;
140112;1600;4;;;
140112;1700;5;;;
140112;1800;9;;;
140112;1900;8;;;
140112;2000;8;;;
140112;2100;6;;;
140112;2200;4;;;
140112;2300;4;;;
140113;0000;4;;;
140113;0100;4;;;
140113;0200;4;;;
140113;0300;4;;;
140113;0400;4;;;
140113;0500;4;;;
140113;0600;4;;;
140113;0700;4;;;
140113;0800;4;;;
140113;0900;7;;;
140113;1000;4;;;
140113;1100;4;;;
140113;1200;4;;;
140113;1300;4;;;
140113;1400;4;;;
140113;1500;4;;;
140113;1600;4;;;
140113;1700;4;;;
140113;1800;4;;;
140113;1900;4;;;
140113;2000;4;;;
140113;2100;4;;;
140113;2200;4;;;
140113;2300;4;;;
140114;0000;4;;;
140114;0100;4;;;
140114;0200;4;;;
140114;0300;4;;;
140114;0400;4;;;
140114;0500;4;;;
140114;0600;4;;;
140114;0700;4;;;
140114;0800;4;;;
140114;0900;4;;;
140114;1000;4;;;
140114;1100;4;;;
140114;1200;4;;;
140114;1300;4;;;
140114;1400;4;;;
140114;1500;4;;;
140114;1600;4;;;
140114;1700;4;;;
140114;1800;4;;;
140114;1900;6;;;
140114;2000;8;;;
140114;2100;9;;;
140114;2200;13;;;
140114;2300;8;;;
140115;0000;5;;;
140115;0100;5;;;
140115;0200;26;;;
140115;0300;16;;;
140115;0400;5;;;
140115;0500;6;;;
140115;0600;7;;;
140115;0700;11;;;
140115;0800;7;;;
140115;0900;5;;;
140115;1000;4;;;
140115;1100;4;;;
140115;1200;4;;;
140115;1300;4;;;
140115;1400;4;;;
140115;1500;5;;;
140115;1600;5;;;
140115;1700;5;;;
140115;1800;6;;;
140115;1900;18;;;
140115;2000;19;;;
140115;2100;18;;;
140115;2200;19;;;
140115;2300;16;;;
140116;0000;10;;;
140116;0100;12;;;
140116;0200;14;;;
140116;0300;18;;;
140116;0400;9;;;
140116;0500;9;;;
140116;0600;14;;;
140116;0700;17;;;
140116;0800;5;;;
140116;0900;7;;;
140116;1000;13;;;
140116;1100;12;;;
140116;1200;8;;;
140116;1300;8;;;
140116;1400;16;;;
140116;1500;18;;;
140116;1600;14;;;
140116;1700;9;;;
140116;1800;10;;;
140116;1900;17;;;
140116;2000;9;;;
140116;2100;12;;;
140116;2200;10;;;
140116;2300;7;;;
140117;0000;5;;;
140117;0100;6;;;
140117;0200;4;;;
140117;0300;4;;;
140117;0400;7;;;
140117;0500;4;;;
140117;0600;4;;;
140117;0700;6;;;
140117;0800;16;;;
140117;0900;22;;;
140117;1000;24;;;
140117;1100;62;;;
140117;1200;28;;;
140117;1300;9;;;
140117;1400;5;;;
140117;1500;5;;;
140117;1600;7;;;
140117;1700;4;;;
140117;1800;5;;;
140117;1900;6;;;
140117;2000;7;;;
140117;2100;;;;
140117;2200;;;;
140117;2300;;;;
140118;0000;;;;
140118;0100;;;;
140118;0200;;;;
140118;0300;;;;
140118;0400;;;;
140118;0500;;;;
140118;0600;;;;
140118;0700;;;;
140118;0800;;;;
140118;0900;;;;
140118;1000;;;;
140118;1100;;;;
140118;1200;;;922;
140118;1300;4;;;
140118;1400;4;;;
140118;1500;5;;;
140118;1600;5;;;
140118;1700;6;;;
140118;1800;7;;;
140118;1900;9;;;
140118;2000;8;;;
140118;2100;7;;;
140118;2200;7;;;
140118;2300;11;;;
140119;0000;7;;;
140119;0100;8;;;
140119;0200;6;;;
140119;0300;4;;;
140119;0400;7;;;
140119;0500;10;;;
140119;0600;10;;;
140119;0700;7;;;
140119;0800;5;;;
140119;0900;4;;;
140119;1000;4;;;
140119;1100;4;;;
140119;1200;10;;;
140119;1300;9;;;
140119;1400;6;;;
140119;1500;7;;;
140119;1600;6;;;
140119;1700;4;;;
140119;1800;4;;;
140119;1900;4;;;
140119;2000;7;;;
140119;2100;6;;;
140119;2200;5;;;
140119;2300;7;;;
140120;0000;6;;;
140120;0100;4;;;
140120;0200;4;;;
140120;0300;4;;;
140120;0400;4;;;
140120;0500;5;;;
140120;0600;7;;;
140120;0700;12;;;
140120;0800;14;;;
140120;0900;12;;;
140120;1000;9;;;
140120;1100;9;;;
140120;1200;8;;;
140120;1300;7;;;
140120;1400;5;;;
140120;1500;6;;;
140120;1600;4;;;
140120;1700;4;;;
140120;1800;4;;;
140120;1900;5;;;
140120;2000;5;;;
140120;2100;4;;;
140120;2200;4;;;
140120;2300;4;;;
140121;0000;4;;;
140121;0100;4;;;
140121;0200;4;;;
140121;0300;7;;;
140121;0400;4;;;
140121;0500;4;;;
140121;0600;9;;;
140121;0700;5;;;
140121;0800;4;;;
140121;0900;4;;;
140121;1000;5;;;
140121;1100;4;;;
140121;1200;4;;;
140121;1300;7;;;
140121;1400;4;;;
140121;1500;7;;;
140121;1600;5;;;
140121;1700;4;;;
140121;1800;4;;;
140121;1900;5;;;
140121;2000;4;;;
140121;2100;4;;;
140121;2200;4;;;
140121;2300;4;;;
140122;0000;4;;;
140122;0100;4;;;
140122;0200;4;;;
140122;0300;4;;;
140122;0400;4;;;
140122;0500;4;;;
140122;0600;4;;;
140122;0700;4;;;
140122;0800;4;;;
140122;0900;4;;;
140122;1000;12;;;
140122;1100;9;;;
140122;1200;9;;;
140122;1300;6;;;
140122;1400;7;;;
140122;1500;7;;;
140122;1600;9;;;
140122;1700;7;;;
140122;1800;4;;;
140122;1900;9;;;
140122;2000;5;;;
140122;2100;6;;;
140122;2200;7;;;
140122;2300;12;;;
140123;0000;6;;;
140123;0100;4;;;
140123;0200;4;;;
140123;0300;5;;;
140123;0400;4;;;
140123;0500;4;;;
140123;0600;4;;;
140123;0700;4;;;
140123;0800;4;;;
140123;0900;15;;;
140123;1000;12;;;
140123;1100;7;;;
140123;1200;4;;;
140123;1300;4;;;
140123;1400;4;;;
140123;1500;4;;;
140123;1600;7;;;
140123;1700;5;;;
140123;1800;4;;;
140123;1900;4;;;
140123;2000;4;;;
140123;2100;10;;;
140123;2200;21;;;
140123;2300;18;;;
140124;0000;18;;;
140124;0100;12;;;
140124;0200;7;;;
140124;0300;8;;;
140124;0400;6;;;
140124;0500;5;;;
140124;0600;23;;;
140124;0700;14;;;
140124;0800;7;;;
140124;0900;4;;;
140124;1000;4;;;
140124;1100;4;;;
140124;1200;4;;;
140124;1300;4;;;
140124;1400;4;;;
140124;1500;4;;;
140124;1600;4;;;
140124;1700;4;;;
140124;1800;4;;;
140124;1900;4;;;
140124;2000;5;;;
140124;2100;12;;;
140124;2200;8;;;
140124;2300;5;;;
140125;0000;5;;;
140125;0100;4;;;
140125;0200;4;;;
140125;0300;7;;;
140125;0400;4;;;
140125;0500;4;;;
140125;0600;8;;;
140125;0700;9;;;
140125;0800;4;;;
140125;0900;4;;;
140125;1000;4;;;
140125;1100;9;;;
140125;1200;5;;;
140125;1300;4;;;
140125;1400;4;;;
140125;1500;4;;;
140125;1600;4;;;
140125;1700;4;;;
140125;1800;4;;;
140125;1900;6;;;
140125;2000;10;;;
140125;2100;6;;;
140125;2200;10;;;
140125;2300;7;;;
140126;0000;5;;;
140126;0100;5;;;
140126;0200;5;;;
140126;0300;4;;;
140126;0400;4;;;
140126;0500;7;;;
140126;0600;4;;;
140126;0700;9;;;
140126;0800;5;;;
140126;0900;5;;;
140126;1000;6;;;
140126;1100;7;;;
140126;1200;5;;;
140126;1300;5;;;
140126;1400;4;;;
140126;1500;4;;;
140126;1600;4;;;
140126;1700;5;;;
140126;1800;4;;;
140126;1900;4;;;
140126;2000;4;;;
140126;2100;6;;;
140126;2200;6;;;
140126;2300;9;;;
140127;0000;5;;;
140127;0100;4;;;
140127;0200;4;;;
140127;0300;4;;;
140127;0400;4;;;
140127;0500;6;;;
140127;0600;7;;;
140127;0700;7;;;
140127;0800;6;;;
140127;0900;4;;;
140127;1000;4;;;
140127;1100;4;;;
140127;1200;4;;;
140127;1300;4;;;
140127;1400;4;;;
140127;1500;4;;;
140127;1600;5;;;
140127;1700;4;;;
140127;1800;6;;;
140127;1900;4;;;
140127;2000;7;;;
140127;2100;7;;;
140127;2200;6;;;
140127;2300;5;;;
140128;0000;5;;;
140128;0100;7;;;
140128;0200;5;;;
140128;0300;4;;;
140128;0400;5;;;
140128;0500;9;;;
140128;0600;6;;;
140128;0700;7;;;
140128;0800;9;;;
140128;0900;5;;;
140128;1000;9;;;
140128;1100;6;;;
140128;1200;4;;;
140128;1300;4;;;
140128;1400;4;;;
140128;1500;4;;;
140128;1600;4;;;
140128;1700;4;;;
140128;1800;4;;;
140128;1900;4;;;
140128;2000;8;;;
140128;2100;11;;;
140128;2200;8;;;
140128;2300;5;;;
140129;0000;4;;;
140129;0100;5;;;
140129;0200;4;;;
140129;0300;4;;;
140129;0400;5;;;
140129;0500;4;;;
140129;0600;21;;;
140129;0700;7;;;
140129;0800;6;;;
140129;0900;4;;;
140129;1000;4;;;
140129;1100;6;;;
140129;1200;4;;;
140129;1300;4;;;
140129;1400;4;;;
140129;1500;4;;;
140129;1600;4;;;
140129;1700;4;;;
140129;1800;4;;;
140129;1900;5;;;
140129;2000;5;;;
140129;2100;5;;;
140129;2200;6;;;
140129;2300;4;;;
140130;0000;4;;;
140130;0100;5;;;
140130;0200;4;;;
140130;0300;4;;;
140130;0400;4;;;
140130;0500;4;;;
140130;0600;4;;;
140130;0700;4;;;
140130;0800;4;;;
140130;0900;4;;;
140130;1000;4;;;
140130;1100;4;;;
140130;1200;4;;;
140130;1300;5;;;
140130;1400;8;;;
140130;1500;4;;;
140130;1600;4;;;
140130;1700;5;;;
140130;1800;7;;;
140130;1900;12;;;
140130;2000;14;;;
140130;2100;11;;;
140130;2200;7;;;
140130;2300;5;;;
140131;0000;4;;;
140131;0100;4;;;
140131;0200;4;;;
140131;0300;4;;;
140131;0400;4;;;
140131;0500;4;;;
140131;0600;4;;;
140131;0700;4;;;
140131;0800;4;;;
140131;0900;4;;;
140131;1000;4;;;
140131;1100;4;;;
140131;1200;4;;;
140131;1300;4;;;
140131;1400;4;;;
140131;1500;4;;;
140131;1600;4;;;
140131;1700;4;;;
140131;1800;4;;;
140131;1900;4;;;
140131;2000;4;;;
140131;2100;5;;;
140131;2200;9;;;
140131;2300;7;;;
140201;0000;5;;;
140201;0100;13;;;
140201;0200;12;;;
140201;0300;9;;;
140201;0400;8;;;
140201;0500;7;;;
140201;0600;19;;;
140201;0700;7;;;
140201;0800;12;;;
140201;0900;7;;;
140201;1000;4;;;
140201;1100;4;;;
140201;1200;4;;;
140201;1300;4;;;
140201;1400;4;;;
140201;1500;4;;;
140201;1600;4;;;
140201;1700;4;;;
140201;1800;4;;;
140201;1900;4;;;
140201;2000;4;;;
140201;2100;4;;;
140201;2200;13;;;
140201;2300;14;;;
140202;0000;7;;;
140202;0100;7;;;
140202;0200;7;;;
140202;0300;4;;;
140202;0400;4;;;
140202;0500;4;;;
140202;0600;4;;;
140202;0700;4;;;
140202;0800;4;;;
140202;0900;5;;;
140202;1000;9;;;
140202;1100;5;;;
140202;1200;6;;;
140202;1300;4;;;
140202;1400;4;;;
140202;1500;4;;;
140202;1600;6;;;
140202;1700;9;;;
140202;1800;8;;;
140202;1900;12;;;
140202;2000;11;;;
140202;2100;33;;;
140202;2200;31;;;
140202;2300;4;;;
140203;0000;4;;;
140203;0100;4;;;
140203;0200;4;;;
140203;0300;4;;;
140203;0400;4;;;
140203;0500;4;;;
140203;0600;11;;;
140203;0700;11;;;
140203;0800;9;;;
140203;0900;4;;;
140203;1000;4;;;
140203;1100;4;;;
140203;1200;6;;;
140203;1300;7;;;
140203;1400;4;;;
140203;1500;4;;;
140203;1600;4;;;
140203;1700;4;;;
140203;1800;5;;;
140203;1900;4;;;
140203;2000;4;;;
140203;2100;10;;;
140203;2200;10;;;
140203;2300;14;;;
140204;0000;12;;;
140204;0100;13;;;
140204;0200;9;;;
140204;0300;4;;;
140204;0400;6;;;
140204;0500;7;;;
140204;0600;5;;;
140204;0700;18;;;
140204;0800;6;;;
140204;0900;12;;;
140204;1000;7;;;
140204;1100;4;;;
140204;1200;4;;;
140204;1300;7;;;
140204;1400;4;;;
140204;1500;4;;;
140204;1600;4;;;
140204;1700;4;;;
140204;1800;4;;;
140204;1900;4;;;
140204;2000;4;;;
140204;2100;4;;;
140204;2200;4;;;
140204;2300;4;;;
140205;0000;4;;;
140205;0100;4;;;
140205;0200;4;;;
140205;0300;4;;;
140205;0400;4;;;
140205;0500;4;;;
140205;0600;19;;;
140205;0700;8;;;
140205;0800;6;;;
140205;0900;7;;;
140205;1000;7;;;
140205;1100;6;;;
140205;1200;4;;;
140205;1300;4;;;
140205;1400;4;;;
140205;1500;4;;;
140205;1600;4;;;
140205;1700;4;;;
140205;1800;4;;;
140205;1900;4;;;
140205;2000;7;;;
140205;2100;6;;;
140205;2200;5;;;
140205;2300;18;;;
140206;0000;22;;;
140206;0100;6;;;
140206;0200;7;;;
140206;0300;6;;;
140206;0400;4;;;
140206;0500;4;;;
140206;0600;14;;;
140206;0700;15;;;
140206;0800;14;;;
140206;0900;10;;;
140206;1000;9;;;
140206;1100;9;;;
140206;1200;5;;;
140206;1300;4;;;
140206;1400;4;;;
140206;1500;5;;;
140206;1600;4;;;
140206;1700;4;;;
140206;1800;4;;;
140206;1900;4;;;
140206;2000;4;;;
140206;2100;5;;;
140206;2200;7;;;
140206;2300;4;;;
140207;0000;4;;;
140207;0100;4;;;
140207;0200;4;;;
140207;0300;4;;;
140207;0400;4;;;
140207;0500;4;;;
140207;0600;4;;;
140207;0700;4;;;
140207;0800;5;;;
140207;0900;13;;;
140207;1000;7;;;
140207;1100;13;;;
140207;1200;9;;;
140207;1300;6;;;
140207;1400;7;;;
140207;1500;6;;;
140207;1600;4;;;
140207;1700;4;;;
140207;1800;4;;;
140207;1900;4;;;
140207;2000;7;;;
140207;2100;16;;;
140207;2200;10;;;
140207;2300;14;;;
140208;0000;22;;;
140208;0100;12;;;
140208;0200;8;;;
140208;0300;5;;;
140208;0400;5;;;
140208;0500;7;;;
140208;0600;5;;;
140208;0700;16;;;
140208;0800;9;;;
140208;0900;5;;;
140208;1000;6;;;
140208;1100;4;;;
140208;1200;4;;;
140208;1300;7;;;
140208;1400;4;;;
140208;1500;4;;;
140208;1600;4;;;
140208;1700;4;;;
140208;1800;4;;;
140208;1900;5;;;
140208;2000;6;;;
140208;2100;5;;;
140208;2200;8;;;
140208;2300;12;;;
140209;0000;11;;;
140209;0100;12;;;
140209;0200;9;;;
140209;0300;7;;;
140209;0400;4;;;
140209;0500;4;;;
140209;0600;4;;;
140209;0700;8;;;
140209;0800;11;;;
140209;0900;8;;;
140209;1000;9;;;
140209;1100;7;;;
140209;1200;4;;;
140209;1300;4;;;
140209;1400;4;;;
140209;1500;4;;;
140209;1600;4;;;
140209;1700;4;;;
140209;1800;4;;;
140209;1900;7;;;
140209;2000;8;;;
140209;2100;5;;;
140209;2200;4;;;
140209;2300;8;;;
140210;0000;7;;;
140210;0100;4;;;
140210;0200;9;;;
140210;0300;5;;;
140210;0400;4;;;
140210;0500;5;;;
140210;0600;5;;;
140210;0700;4;;;
140210;0800;6;;;
140210;0900;8;;;
140210;1000;6;;;
140210;1100;5;;;
140210;1200;5;;;
140210;1300;4;;;
140210;1400;4;;;
140210;1500;4;;;
140210;1600;4;;;
140210;1700;4;;;
140210;1800;5;;;
140210;1900;9;;;
140210;2000;9;;;
140210;2100;9;;;
140210;2200;7;;;
140210;2300;4;;;
140211;0000;4;;;
140211;0100;4;;;
140211;0200;4;;;
140211;0300;4;;;
140211;0400;4;;;
140211;0500;4;;;
140211;0600;4;;;
140211;0700;4;;;
140211;0800;5;;;
140211;0900;4;;;
140211;1000;5;;;
140211;1100;8;;;
140211;1200;6;;;
140211;1300;13;;;
140211;1400;8;;;
140211;1500;7;;;
140211;1600;4;;;
140211;1700;6;;;
140211;1800;6;;;
140211;1900;5;;;
140211;2000;7;;;
140211;2100;7;;;
140211;2200;5;;;
140211;2300;10;;;
140212;0000;7;;;
140212;0100;4;;;
140212;0200;4;;;
140212;0300;5;;;
140212;0400;6;;;
140212;0500;4;;;
140212;0600;7;;;
140212;0700;6;;;
140212;0800;7;;;
140212;0900;7;;;
140212;1000;4;;;
140212;1100;4;;;
140212;1200;4;;;
140212;1300;4;;;
140212;1400;4;;;
140212;1500;4;;;
140212;1600;9;;;
140212;1700;13;;;
140212;1800;10;;;
140212;1900;11;;;
140212;2000;10;;;
140212;2100;16;;;
140212;2200;16;;;
140212;2300;10;;;
140213;0000;10;;;
140213;0100;6;;;
140213;0200;11;;;
140213;0300;8;;;
140213;0400;5;;;
140213;0500;7;;;
140213;0600;24;;;
140213;0700;20;;;
140213;0800;14;;;
140213;0900;14;;;
140213;1000;13;;;
140213;1100;8;;;
140213;1200;4;;;
140213;1300;4;;;
140213;1400;4;;;
140213;1500;7;;;
140213;1600;5;;;
140213;1700;4;;;
140213;1800;7;;;
140213;1900;9;;;
140213;2000;25;;;
140213;2100;16;;;
140213;2200;16;;;
140213;2300;12;;;
140214;0000;15;;;
140214;0100;16;;;
140214;0200;12;;;
140214;0300;10;;;
140214;0400;8;;;
140214;0500;13;;;
140214;0600;12;;;
140214;0700;19;;;
140214;0800;16;;;
140214;0900;6;;;
140214;1000;6;;;
140214;1100;4;;;
140214;1200;4;;;
140214;1300;4;;;
140214;1400;4;;;
140214;1500;4;;;
140214;1600;7;;;
140214;1700;9;;;
140214;1800;10;;;
140214;1900;12;;;
140214;2000;12;;;
140214;2100;15;;;
140214;2200;16;;;
140214;2300;47;;;
140215;0000;33;;;
140215;0100;94;;;
140215;0200;32;;;
140215;0300;11;;;
140215;0400;16;;;
140215;0500;8;;;
140215;0600;15;;;
140215;0700;20;;;
140215;0800;22;;;
140215;0900;11;;;
140215;1000;7;;;
140215;1100;4;;;
140215;1200;4;;;
140215;1300;4;;;
140215;1400;4;;;
140215;1500;4;;;
140215;1600;5;;;
140215;1700;5;;;
140215;1800;5;;;
140215;1900;12;;;
140215;2000;14;;;
140215;2100;14;;;
140215;2200;9;;;
140215;2300;5;;;
140216;0000;8;;;
140216;0100;7;;;
140216;0200;7;;;
140216;0300;7;;;
140216;0400;6;;;
140216;0500;7;;;
140216;0600;7;;;
140216;0700;6;;;
140216;0800;7;;;
140216;0900;16;;;
140216;1000;11;;;
140216;1100;12;;;
140216;1200;9;;;
140216;1300;5;;;
140216;1400;8;;;
140216;1500;7;;;
140216;1600;7;;;
140216;1700;7;;;
140216;1800;14;;;
140216;1900;7;;;
140216;2000;7;;;
140216;2100;10;;;
140216;2200;8;;;
140216;2300;9;;;
140217;0000;7;;;
140217;0100;5;;;
140217;0200;6;;;
140217;0300;6;;;
140217;0400;6;;;
140217;0500;4;;;
140217;0600;4;;;
140217;0700;4;;;
140217;0800;4;;;
140217;0900;12;;;
140217;1000;13;;;
140217;1100;7;;;
140217;1200;8;;;
140217;1300;10;;;
140217;1400;8;;;
140217;1500;5;;;
140217;1600;9;;;
140217;1700;7;;;
140217;1800;12;;;
140217;1900;9;;;
140217;2000;7;;;
140217;2100;5;;;
140217;2200;9;;;
140217;2300;5;;;
140218;0000;4;;;
140218;0100;4;;;
140218;0200;7;;;
140218;0300;5;;;
140218;0400;4;;;
140218;0500;4;;;
140218;0600;5;;;
140218;0700;11;;;
140218;0800;11;;;
140218;0900;9;;;
140218;1000;10;;;
140218;1100;14;;;
140218;1200;9;;;
140218;1300;9;;;
140218;1400;5;;;
140218;1500;4;;;
140218;1600;5;;;
140218;1700;7;;;
140218;1800;8;;;
140218;1900;9;;;
140218;2000;10;;;
140218;2100;9;;;
140218;2200;16;;;
140218;2300;10;;;
140219;0000;12;;;
140219;0100;12;;;
140219;0200;10;;;
140219;0300;8;;;
140219;0400;7;;;
140219;0500;7;;;
140219;0600;16;;;
140219;0700;15;;;
140219;0800;7;;;
140219;0900;9;;;
140219;1000;12;;;
140219;1100;9;;;
140219;1200;7;;;
140219;1300;5;;;
140219;1400;4;;;
140219;1500;6;;;
140219;1600;7;;;
140219;1700;12;;;
140219;1800;13;;;
140219;1900;10;;;
140219;2000;20;;;
140219;2100;14;;;
140219;2200;14;;;
140219;2300;7;;;
140220;0000;10;;;
140220;0100;12;;;
140220;0200;7;;;
140220;0300;7;;;
140220;0400;7;;;
140220;0500;7;;;
140220;0600;10;;;
140220;0700;14;;;
140220;0800;10;;;
140220;0900;15;;;
140220;1000;10;;;
140220;1100;10;;;
140220;1200;9;;;
140220;1300;11;;;
140220;1400;11;;;
140220;1500;6;;;
140220;1600;5;;;
140220;1700;10;;;
140220;1800;13;;;
140220;1900;9;;;
140220;2000;12;;;
140220;2100;13;;;
140220;2200;12;;;
140220;2300;11;;;
140221;0000;9;;;
140221;0100;7;;;
140221;0200;8;;;
140221;0300;7;;;
140221;0400;6;;;
140221;0500;5;;;
140221;0600;13;;;
140221;0700;20;;;
140221;0800;15;;;
140221;0900;15;;;
140221;1000;9;;;
140221;1100;7;;;
140221;1200;10;;;
140221;1300;9;;;
140221;1400;10;;;
140221;1500;7;;;
140221;1600;7;;;
140221;1700;10;;;
140221;1800;10;;;
140221;1900;12;;;
140221;2000;14;;;
140221;2100;12;;;
140221;2200;15;;;
140221;2300;13;;;
140222;0000;12;;;
140222;0100;10;;;
140222;0200;9;;;
140222;0300;15;;;
140222;0400;9;;;
140222;0500;10;;;
140222;0600;10;;;
140222;0700;20;;;
140222;0800;15;;;
140222;0900;16;;;
140222;1000;12;;;
140222;1100;10;;;
140222;1200;8;;;
140222;1300;5;;;
140222;1400;5;;;
140222;1500;5;;;
140222;1600;7;;;
140222;1700;7;;;
140222;1800;12;;;
140222;1900;14;;;
140222;2000;18;;;
140222;2100;8;;;
140222;2200;14;;;
140222;2300;9;;;
140223;0000;8;;;
140223;0100;9;;;
140223;0200;9;;;
